transaction_id,client_id,datetime,amount,currency,merchant,transaction_type,ip_address
025a1348-d1aa-49bb-9687-a370ed9b7e93,client_11,2025-04-30 16:32:19.297971,274583.34,EUR,Amazon,withdrawal,186.232.153.246
69ae476a-e7d1-460a-bffa-fd79562a76a1,client_147,2025-04-30 10:05:19.297988,161605.23,RUB,Ozon,withdrawal,164.75.118.233
42a843d0-b904-45c0-9466-3f843701b0c5,client_25,2025-04-30 13:12:19.298006,242600.49,RUB,Ozon,withdrawal,224.146.11.71
ca53fda5-3328-44ec-bd4d-8899a1385fe7,client_193,2025-04-30 14:48:19.298023,791658.8,EUR,Ozon,withdrawal,25.66.137.242
09f41920-e013-496b-9fd6-ee9bfc34e503,client_122,2025-04-30 16:39:19.298040,574210.32,EUR,Amazon,withdrawal,59.250.81.97
77af1de7-0503-43ac-9b49-2d2575ed412f,client_133,2025-04-30 07:20:19.298059,341487.56,USD,Ozon,deposit,191.234.192.192
acc2b325-47da-488c-8dbf-5a6eb84869a1,client_24,2025-04-30 08:18:19.298076,450713.27,USD,Uber,deposit,244.109.23.243
9fd1aad0-2dcb-4500-85b9-e7aa7686ecab,client_118,2025-04-30 13:25:19.298093,689704.32,USD,Amazon,deposit,173.132.90.29
38f9b188-694b-4f8a-b1ee-aa758e937997,client_20,2025-04-30 12:29:19.298111,263379.19,USD,Uber,withdrawal,91.34.8.213
fbb8cf18-f14b-4a10-889c-2400820518e0,client_84,2025-04-30 09:00:19.298128,315571.56,USD,Amazon,deposit,158.161.176.123
d5af0364-0b6c-4876-8cc0-c910bfc94671,client_54,2025-04-30 08:33:19.298146,430519.24,EUR,Ozon,deposit,158.131.224.132
bbc4b217-a51a-473f-bc93-530ef5206eec,client_45,2025-04-30 13:04:19.298164,501696.02,EUR,Uber,deposit,195.176.86.158
7ca05ca9-8578-44b7-ad7a-e3200291dd5b,client_39,2025-04-30 06:21:19.298182,489793.52,USD,Amazon,deposit,204.33.24.101
51821f3e-b379-462a-8d1b-bb52a431611b,client_9,2025-04-30 10:27:19.298199,153018.82,RUB,Uber,withdrawal,17.30.73.21
60ae0e53-b226-45a2-913e-8afac54371f0,client_151,2025-04-30 09:08:19.298217,5565.07,EUR,Amazon,withdrawal,23.177.110.169
3615db68-5012-428f-953b-b1c2d43c602a,client_107,2025-04-30 12:22:19.298235,728246.69,USD,Uber,withdrawal,3.227.222.59
392c5d1a-a7f5-45db-b55e-240521f8a2d8,client_123,2025-04-30 06:53:19.298253,134291.81,RUB,Uber,deposit,254.155.124.24
c300dbbe-1de4-4b2a-a47c-45b6d52c9600,client_7,2025-04-30 05:21:19.298270,462037.86,USD,Ozon,deposit,11.187.221.198
b37e6728-4389-48e4-a656-0af7d3a83745,client_189,2025-04-30 16:47:19.298287,175490.05,RUB,Amazon,deposit,84.182.170.130
167bcd3a-8130-43f4-b5ad-22f8ca29f86a,client_111,2025-04-30 06:05:19.298318,374028.96,USD,Amazon,deposit,138.168.111.84
52142203-e6c8-4276-9b98-f37a64364f80,client_192,2025-04-30 07:13:19.298337,440795.14,EUR,Ozon,deposit,218.139.60.194
3fb221db-d5d8-4624-ac90-752dfd9be5b9,client_25,2025-04-30 06:03:19.298355,641057.67,USD,Uber,deposit,245.199.48.253
9bd11fb0-112a-46d2-9d85-7dd82cdb0ccb,client_132,2025-04-30 11:20:19.298372,582682.39,EUR,Uber,deposit,194.170.158.119
c94c90a3-c030-46a2-a486-c9396eebccdd,client_15,2025-04-30 11:36:19.298390,675041.09,EUR,Ozon,withdrawal,115.238.210.189
66948f4d-e5a1-4e08-b3f4-b99cce244d59,client_149,2025-04-30 12:06:19.298407,319155.91,RUB,Ozon,withdrawal,60.191.74.239
5087bc4b-bc2a-4d79-9448-7637ba980fde,client_143,2025-04-30 09:00:19.298425,127054.8,EUR,Amazon,withdrawal,172.236.242.41
7748e06b-5716-4b03-bad6-4076bd7abd1f,client_168,2025-04-30 16:30:19.298444,720448.15,USD,Uber,withdrawal,3.214.17.213
9343cd81-0601-4ebc-9191-ba3747885cf1,client_89,2025-04-30 13:29:19.298461,345399.95,USD,Ozon,withdrawal,18.130.214.141
f2dedc22-54af-4467-b17e-34f34f4048dd,client_22,2025-04-30 06:20:19.298479,655131.1,RUB,Amazon,deposit,233.28.198.240
fa8e0416-da18-4c5e-b73d-4604281ca2f4,client_67,2025-04-30 08:55:19.298513,23512.51,EUR,Uber,withdrawal,40.163.59.225
20e61f3a-9e9f-45e6-bbc5-b56614ddc632,client_170,2025-04-30 11:39:19.298531,312082.4,RUB,Ozon,withdrawal,145.45.229.206
749fc984-a422-4cd4-a3e4-a242e37553a0,client_91,2025-04-30 14:39:19.298548,131660.19,EUR,Ozon,deposit,130.99.51.83
0f6a43d7-0888-452b-a7d6-7d17ee11b4de,client_162,2025-04-30 06:17:19.298567,198948.35,RUB,Ozon,deposit,44.68.245.19
d6a34cf8-0428-4ab2-8656-be2fbebc467f,client_16,2025-04-30 09:06:19.298585,383404.43,EUR,Ozon,deposit,128.39.110.195
2dc1b058-e8d4-481b-9a5f-47bc3c49e5db,client_51,2025-04-30 06:11:19.298602,701955.6,RUB,Uber,deposit,202.48.194.174
15c091c2-7057-4395-8892-866cc2a23ddb,client_61,2025-04-30 06:23:19.298627,630797.07,RUB,Uber,deposit,137.135.79.86
4be6122e-13bc-47b7-aa6b-0f98b5ce3947,client_193,2025-04-30 12:50:19.298645,229493.16,RUB,Amazon,withdrawal,171.185.115.54
913251ad-3ead-4656-96a8-1a50253ddcf8,client_195,2025-04-30 11:31:19.298662,48359.74,USD,Amazon,deposit,227.246.242.200
1ff5f210-c014-4496-9999-f2c0793e5f24,client_34,2025-04-30 06:35:19.298685,625486.46,EUR,Uber,deposit,111.61.0.213
a8b90b54-46f0-4f59-b0aa-019f8ac02d9d,client_45,2025-04-30 16:20:19.298706,824927.29,USD,Ozon,deposit,35.236.77.180
1f2e31bb-4ed3-4c29-975e-4f18e2c25151,client_184,2025-04-30 14:05:19.298725,163727.98,RUB,Uber,deposit,164.198.198.233
5ab37a1d-92f5-4897-9a4c-ac942e29c40a,client_1,2025-04-30 12:07:19.298742,518809.49,RUB,Ozon,withdrawal,243.177.225.28
ce3562f1-1c74-4f90-a5c4-0425e3d341cf,client_152,2025-04-30 15:40:19.298767,524867.59,EUR,Amazon,deposit,94.252.163.55
422e757f-f4e3-4dcf-bb7e-49e1baba002a,client_141,2025-04-30 11:17:19.298785,192674.84,EUR,Amazon,withdrawal,225.233.77.122
3def3ee3-8b44-4425-825b-0e21a5d20b37,client_24,2025-04-30 09:46:19.298802,141942.64,EUR,Uber,deposit,225.103.188.134
f0ad2191-ec07-473c-8a58-7aac8bf22077,client_197,2025-04-30 10:56:19.298820,841254.67,RUB,Amazon,withdrawal,205.157.112.59
b26f3571-f1d5-48bd-9b58-d123272c4022,client_50,2025-04-30 13:24:19.298844,628937.04,EUR,Ozon,deposit,54.102.165.5
4335f903-c2ba-457f-a15a-cab58ad1ab70,client_71,2025-04-30 16:56:19.298862,100995.68,USD,Uber,withdrawal,255.28.20.129
1c88ab4f-bc97-43c1-acee-5e082c5c385c,client_78,2025-04-30 14:53:19.298880,778658.89,EUR,Ozon,withdrawal,56.13.127.115
7c1cd575-28bc-42af-8589-067015697b5c,client_159,2025-04-30 09:15:19.298902,741988.6,USD,Amazon,deposit,64.112.15.203
d36dfa05-4cb8-4f1d-94bd-d80372b84a43,client_178,2025-04-30 07:08:19.298921,654080.62,USD,Uber,deposit,187.127.94.173
dee24e30-33d9-47ac-a1f7-d1cd51955f20,client_75,2025-04-30 13:12:19.298940,599684.35,RUB,Uber,withdrawal,157.149.39.164
b300c33c-f291-4c8e-ae35-1021d948b8f1,client_66,2025-04-30 10:41:19.298957,600054.94,RUB,Amazon,withdrawal,143.105.14.45
1a410617-b7b7-4e6c-85cb-2980c0a82d83,client_97,2025-04-30 05:56:19.298980,384464.55,RUB,Ozon,withdrawal,64.237.142.158
31b8dcd2-9aa1-4428-a6ad-951e49db5845,client_111,2025-04-30 12:31:19.298998,431945.08,RUB,Uber,withdrawal,238.36.162.116
30bf15ab-597c-4b49-8e08-64226ed48d39,client_100,2025-04-30 06:05:19.299016,405398.62,RUB,Uber,deposit,134.67.55.71
f50c68d3-bdbf-4acc-ad11-5f7d354b4d1a,client_100,2025-04-30 09:28:19.299034,512355.74,USD,Uber,deposit,31.127.152.126
ca0436c6-6815-457e-8bdd-f3c6a421ee11,client_101,2025-04-30 05:53:19.299059,131703.13,USD,Amazon,withdrawal,214.94.41.110
3b31a625-fb23-48cd-95e3-f81ea22778a2,client_18,2025-04-30 10:37:19.299076,31763.99,RUB,Amazon,deposit,80.170.118.242
6102a526-b2d2-4d2f-a9b5-3318e7a5c988,client_107,2025-04-30 13:47:19.299097,52733.72,RUB,Ozon,deposit,38.44.7.237
c73dbb9e-bcf1-43c7-ab9f-36c45d516ca5,client_50,2025-04-30 13:06:19.299121,89836.78,RUB,Ozon,withdrawal,207.45.41.10
d1c5a9e1-fbee-40fa-abef-f3a526001fd2,client_26,2025-04-30 10:03:19.299139,817563.13,EUR,Amazon,deposit,148.135.241.165
ac065f6c-f4a4-4700-91a2-d02f2445acdf,client_32,2025-04-30 11:36:19.299159,168857.32,RUB,Uber,withdrawal,134.212.121.27
8de68a43-ecef-4953-bb51-89e93a029009,client_19,2025-04-30 12:14:19.299178,394522.03,USD,Uber,deposit,139.62.248.254
10efdca3-8f3c-4f49-b1ec-7d006e8052cf,client_58,2025-04-30 08:12:19.299198,582494.47,EUR,Ozon,deposit,183.35.81.181
c59991bd-cd54-4977-acf0-dcb3642bcde5,client_124,2025-04-30 11:49:19.299216,226971.49,EUR,Uber,deposit,98.107.148.127
b83a5dc4-cc09-4355-aac7-3080e09622d8,client_191,2025-04-30 14:12:19.299234,473066.54,RUB,Uber,withdrawal,200.2.177.156
3fbc1072-0b45-4fd2-9e85-fca9c4fc36df,client_47,2025-04-30 16:46:19.299253,112764.13,USD,Ozon,withdrawal,177.89.251.193
088607d0-ec03-4d34-b0f6-61e49b072d28,client_172,2025-04-30 15:58:19.299271,444442.49,EUR,Ozon,withdrawal,163.20.100.168
1097a706-f8b5-4c94-b5a3-e6e15ddcd324,client_193,2025-04-30 07:22:19.299290,531245.07,EUR,Uber,deposit,247.157.86.48
a03b0fa1-6577-4106-b2b4-9e37f1bc4ae9,client_5,2025-04-30 12:53:19.299309,159120.72,EUR,Uber,withdrawal,187.229.59.35
64b35f7f-f9ef-488d-9b55-d3d4c9085031,client_95,2025-04-30 13:57:19.299327,8266.1,RUB,Ozon,deposit,95.30.229.209
e6d2d051-6f62-4cb0-89b1-3357a37e0a47,client_167,2025-04-30 16:46:19.299346,616550.24,RUB,Uber,deposit,169.75.220.159
5728d2c4-89e4-4927-b269-4fc0d6a35693,client_35,2025-04-30 05:45:19.299364,527906.23,EUR,Uber,deposit,7.91.117.93
5e11e02a-9dfa-49ca-bc9b-1b6b81f6a3f5,client_198,2025-04-30 16:58:19.299383,298526.71,EUR,Uber,withdrawal,145.25.120.75
1225a91f-3179-4b22-ac17-953fd247448d,client_96,2025-04-30 09:22:19.299402,465068.88,USD,Ozon,withdrawal,80.222.229.141
15fb27e6-4efc-4710-8da4-efd4c8fb3cf2,client_184,2025-04-30 09:43:19.299420,738084.07,USD,Amazon,deposit,48.161.141.153
6a3383c3-d18a-4303-92bd-d39f6ee6f251,client_164,2025-04-30 06:23:19.299439,759129.44,EUR,Ozon,withdrawal,167.151.197.80
abb6ed2f-9f5a-4ff8-922c-0432c50fe936,client_145,2025-04-30 11:47:19.299458,757860.71,RUB,Amazon,withdrawal,85.22.194.20
5d733169-2fc7-4d4c-a8ec-17c0874bd38d,client_1,2025-04-30 06:36:19.299476,301359.91,RUB,Amazon,deposit,0.67.220.51
0289cbf7-d49d-442f-a5e7-2187b4f0535f,client_146,2025-04-30 15:09:19.299495,5942.18,EUR,Amazon,withdrawal,37.180.1.206
fa998af3-41be-4b2f-aa5c-80f5ccbca5b9,client_139,2025-04-30 05:25:19.299514,581603.04,USD,Uber,withdrawal,152.116.12.41
b0ea4695-e899-4c5f-a44c-6c6c799de1ff,client_176,2025-04-30 17:09:19.299532,388278.49,EUR,Ozon,withdrawal,12.80.70.33
5389ceb0-a4e4-439c-b441-3478f0589109,client_7,2025-04-30 05:42:19.299551,322906.61,EUR,Uber,withdrawal,193.114.145.76
164691bb-9acd-433c-b3e1-fe23e6dbe89b,client_174,2025-04-30 11:16:19.299570,834524.29,RUB,Uber,withdrawal,24.227.161.250
ad19d09d-78f6-45a7-ac56-508a381de280,client_166,2025-04-30 16:48:19.299588,515987.65,EUR,Amazon,withdrawal,66.152.99.72
1c87aa2e-576a-445a-b466-fffda97e1e71,client_109,2025-04-30 07:20:19.299606,293488.81,RUB,Ozon,withdrawal,227.194.22.86
7719445b-6c59-48b9-95d0-e7c092e4461d,client_125,2025-04-30 12:48:19.299625,563430.19,RUB,Amazon,deposit,104.130.224.107
8a4319af-cb83-48b4-9773-60288efa9784,client_182,2025-04-30 13:13:19.299644,308414.94,EUR,Uber,withdrawal,78.184.159.148
f4426340-85ad-41bf-9a65-0983364f4019,client_42,2025-04-30 15:21:19.299677,798415.76,USD,Ozon,withdrawal,248.14.52.209
04f2507b-a625-42f2-be6b-57bd28671bc3,client_3,2025-04-30 07:33:19.299707,191818.86,RUB,Amazon,withdrawal,166.106.245.105
30311581-8664-47a7-aaa4-e6d1f95adada,client_80,2025-04-30 14:30:19.299726,483649.98,EUR,Uber,deposit,31.133.188.240
ce391e6e-7d60-4852-aa6d-7e85ffe250e3,client_9,2025-04-30 13:44:19.299745,371539.55,USD,Ozon,deposit,164.72.78.90
de9c7154-1e78-4b3e-81ae-8451c7d547ca,client_16,2025-04-30 16:28:19.299764,29880.22,EUR,Uber,deposit,209.198.239.18
53118ed3-8ded-449b-8c2a-53dcc1d60544,client_116,2025-04-30 13:46:19.299783,111801.83,RUB,Ozon,withdrawal,18.135.1.89
7000807e-e58f-4d90-8a2e-3f3d8eae2edd,client_130,2025-04-30 09:25:19.299802,271973.68,USD,Uber,withdrawal,20.147.242.170
a58b83ae-07c9-4db5-85bd-c72d662310e8,client_38,2025-04-30 11:19:19.299820,674426.25,RUB,Uber,withdrawal,36.138.64.92
ad51b5b1-2789-415d-bdb4-5f6b72f7bd5a,client_91,2025-04-30 11:18:19.299839,182086.27,RUB,Uber,withdrawal,239.251.36.164
e4a45660-594f-4df6-9707-d8c7ed2d1ec1,client_193,2025-04-30 15:50:19.299857,350274.69,USD,Ozon,withdrawal,149.9.87.6
14472415-dd6e-4fb3-aefe-763313b20d5c,client_113,2025-04-30 08:30:19.299876,162134.5,EUR,Uber,deposit,24.129.46.250
4bb10a29-7372-464f-9bb1-808574b6c1f0,client_125,2025-04-30 06:13:19.299894,476814.84,EUR,Ozon,withdrawal,57.180.241.45
073adf71-cdb0-44da-ae40-2d731bd26ce0,client_168,2025-04-30 05:38:19.299913,760218.93,RUB,Amazon,deposit,233.192.30.152
1b556b70-b355-42f9-966e-48121217b980,client_53,2025-04-30 08:09:19.299932,718582.26,USD,Amazon,withdrawal,199.33.126.191
f94517c4-59fe-43f5-9ebf-515fbb27a1f0,client_10,2025-04-30 05:37:19.299950,722069.45,RUB,Uber,withdrawal,0.216.202.183
9f3c13ed-5cde-49c9-9d18-02fc9fe58d1e,client_135,2025-04-30 05:43:19.299969,290274.44,USD,Uber,withdrawal,52.201.27.148
bf20f426-8293-473c-9cc9-c7a59d1a88fb,client_72,2025-04-30 10:07:19.299987,102805.27,EUR,Amazon,withdrawal,179.140.188.227
042c943e-90d8-4abb-969b-4c528b62cf32,client_142,2025-04-30 12:11:19.300006,291538.84,RUB,Amazon,deposit,6.161.56.33
e97d8ee6-a550-49a1-8f83-29341156ceef,client_122,2025-04-30 11:02:19.300025,17541.11,RUB,Uber,withdrawal,235.134.201.183
89fc7525-940e-4187-b070-3e1b3420c04e,client_38,2025-04-30 11:59:19.300044,324068.02,USD,Ozon,withdrawal,147.1.16.39
91db577c-86f4-469a-a993-48f87e286fe3,client_96,2025-04-30 10:54:19.300062,331705.27,RUB,Amazon,deposit,202.139.59.217
277daf79-c236-4c29-9fca-60b9dd8a5b8f,client_193,2025-04-30 13:07:19.300081,797867.73,USD,Ozon,deposit,73.112.175.113
7116c8d6-a798-4956-856b-def0b01527fe,client_85,2025-04-30 13:55:19.300099,649777.05,RUB,Amazon,deposit,243.177.29.54
2fb79b74-1a14-4ee7-9b08-9a39d9361dbf,client_13,2025-04-30 10:03:19.300117,287704.5,RUB,Amazon,withdrawal,239.69.46.87
3a70c201-79c8-4399-a464-b5b549f93987,client_151,2025-04-30 14:11:19.300136,698843.08,USD,Amazon,deposit,111.244.103.219
34cb5c33-57e9-4298-97cb-b0b5d2d0ebfe,client_173,2025-04-30 06:47:19.300154,25828.93,USD,Uber,withdrawal,145.181.151.46
7ce1f48e-288a-41f7-a425-c9263466b0f5,client_53,2025-04-30 07:37:19.300172,584732.97,USD,Ozon,withdrawal,230.162.26.50
b40580be-9f8e-4fba-9414-772556fd6e92,client_64,2025-04-30 14:45:19.300190,434867.35,EUR,Amazon,deposit,157.123.94.175
8e5f3903-d2e9-438c-94a6-f61299a587a0,client_28,2025-04-30 11:51:19.300209,249107.6,RUB,Amazon,withdrawal,137.240.228.250
a2bca2c9-d39a-476d-9572-cbaac53d4d3e,client_12,2025-04-30 15:38:19.300228,134559.25,RUB,Amazon,withdrawal,201.39.22.2
3a00da09-7e3f-454e-bb9e-d6a7e4472ab5,client_163,2025-04-30 08:27:19.300247,379124.4,USD,Ozon,withdrawal,11.166.109.72
2ef741f5-c614-405d-835e-828d13acc1c8,client_21,2025-04-30 07:44:19.300266,406708.68,USD,Uber,withdrawal,206.107.73.187
78dc77ad-0e00-44df-8082-044496a2208e,client_179,2025-04-30 16:08:19.300284,36112.2,EUR,Ozon,deposit,129.106.212.239
b4f523cd-fe34-4f1d-8036-dc738d053632,client_115,2025-04-30 16:37:19.300302,208923.37,EUR,Uber,deposit,21.220.186.147
01a90c29-aa47-40fe-9f04-db6bc24bee11,client_171,2025-04-30 06:49:19.300322,704028.54,USD,Uber,withdrawal,34.28.28.252
c7fd6262-7b37-49ce-91d0-f35e793de403,client_39,2025-04-30 11:39:19.300340,719036.84,RUB,Ozon,deposit,212.122.35.129
f1a6fc31-b372-4153-9392-f446b9bdcac3,client_77,2025-04-30 06:40:19.300359,234908.42,RUB,Ozon,deposit,70.244.187.244
235e0aeb-95a1-408b-88be-23aa80d26b2e,client_179,2025-04-30 13:06:19.300377,676814.74,RUB,Ozon,deposit,136.17.43.12
07a18b24-73f8-4d19-a456-8f5808d8477a,client_115,2025-04-30 10:17:19.300396,456914.13,USD,Uber,withdrawal,5.163.47.249
205b5e12-f6d9-49e0-b35b-3e84aa482af9,client_37,2025-04-30 13:21:19.300415,36525.32,EUR,Amazon,deposit,7.48.14.240
9f3214b1-2853-4d04-b1da-fa099a46b317,client_80,2025-04-30 10:11:19.300434,261007.3,EUR,Uber,withdrawal,90.59.19.148
9ac85eb4-9abb-434f-a801-fea6b976170d,client_108,2025-04-30 09:02:19.300452,884388.81,RUB,Ozon,withdrawal,56.30.200.253
f468ab07-62f8-4d40-84f8-c1483bbf08e9,client_20,2025-04-30 15:57:19.300470,830955.73,EUR,Amazon,withdrawal,96.189.193.177
cd6c7908-54b1-4c4b-aece-de0c2128f9c2,client_81,2025-04-30 06:46:19.300488,154688.9,EUR,Uber,deposit,244.220.152.168
8b9254b7-cc20-42bc-a47f-3a4c1a032309,client_122,2025-04-30 08:57:19.300507,451071.2,EUR,Ozon,withdrawal,12.140.113.227
defd54f7-5ea9-4be6-b5de-1484cb04ee00,client_157,2025-04-30 14:29:19.300526,164869.35,USD,Amazon,withdrawal,144.87.157.72
d12f5f0e-ed1f-4065-9a7b-8977ab9c1062,client_98,2025-04-30 05:55:19.300544,889989.34,USD,Ozon,withdrawal,165.86.209.170
561ca6be-aea6-462e-a469-d94b9a6276c7,client_171,2025-04-30 06:56:19.300562,688477.34,USD,Ozon,withdrawal,193.177.90.125
19bd9eca-545d-4131-91b6-a3045bb66013,client_37,2025-04-30 09:03:19.300581,787730.6,USD,Uber,withdrawal,234.30.118.146
6ecd5dae-5ff5-4c84-8475-fbf0dcb91514,client_53,2025-04-30 12:37:19.300599,573138.38,RUB,Amazon,deposit,73.15.238.207
ae04550c-361e-4fbf-a4d4-3ce9df0f1c6b,client_12,2025-04-30 05:25:19.300618,45736.32,USD,Amazon,withdrawal,173.42.34.7
5985d1b7-3a5c-4f1c-80dd-caf4badb6098,client_114,2025-04-30 16:07:19.300637,605273.16,EUR,Uber,deposit,163.15.49.36
1f70e744-6f85-438c-bfcb-117ae4040815,client_106,2025-04-30 08:26:19.300656,624267.24,EUR,Uber,deposit,54.48.167.147
bcd9b10e-e12c-4087-921a-9c7f2b5bf77c,client_82,2025-04-30 09:22:19.300674,440603.14,USD,Uber,withdrawal,245.29.187.21
d03233c5-3992-484b-9e23-987200f3f1c4,client_31,2025-04-30 08:27:19.300700,40836.76,RUB,Uber,withdrawal,238.46.104.86
77e84b00-da46-4972-8655-90310732a9ea,client_19,2025-04-30 14:55:19.300719,77165.64,EUR,Uber,withdrawal,140.186.168.109
699018d0-ff32-4e35-81e0-ad2802f1e30a,client_8,2025-04-30 13:28:19.300738,719331.43,RUB,Amazon,withdrawal,123.234.178.196
e43fe1d2-4019-4eb1-aa37-8e023f3a9c9c,client_197,2025-04-30 06:25:19.300757,591033.94,RUB,Amazon,withdrawal,241.243.230.234
e5c39cab-8c6c-4b7a-ac00-6f0116125f80,client_146,2025-04-30 17:04:19.300776,702049.9,RUB,Uber,deposit,27.38.171.244
230e1546-2f01-40c4-a519-a28f9ed0bdd4,client_78,2025-04-30 14:56:19.300795,692414.48,USD,Uber,deposit,233.141.61.216
1dc36f15-9eef-4310-a5f5-97df24cf1812,client_180,2025-04-30 07:01:19.300814,411253.61,USD,Uber,withdrawal,80.247.31.186
137ecf08-1cc9-41c9-8a58-7d17f547c024,client_104,2025-04-30 08:20:19.300832,10748.38,USD,Uber,withdrawal,27.147.121.50
dcd9eb6c-ebfe-47cf-a067-14bef812cbb8,client_115,2025-04-30 12:10:19.300851,273300.06,EUR,Ozon,withdrawal,197.83.20.34
cf871c5c-b501-4b96-870a-9ea4f7d39faf,client_125,2025-04-30 15:00:19.300869,798749.47,EUR,Amazon,withdrawal,10.91.98.122
0e9a9bd6-704f-4ed1-87ea-d218a674f176,client_114,2025-04-30 16:24:19.300888,54890.94,EUR,Uber,withdrawal,162.151.188.195
e802ae7b-6434-4b36-958a-d2f6134211fd,client_174,2025-04-30 05:51:19.300907,547576.55,EUR,Amazon,withdrawal,235.161.242.37
1d0af31b-8fab-43ce-98a9-a65087c2b08c,client_38,2025-04-30 10:49:19.300926,623474.41,USD,Uber,deposit,105.77.174.77
53a9ad0d-f29d-4352-a770-fe4028a9b536,client_24,2025-04-30 13:23:19.300944,491737.3,RUB,Ozon,deposit,213.191.134.102
a77273d0-c0ef-41ac-8164-5519fff928e1,client_109,2025-04-30 16:53:19.300963,739421.91,USD,Ozon,withdrawal,107.47.158.196
7c2c7103-1d3e-43c8-8489-6d8db0dba725,client_41,2025-04-30 07:09:19.300993,888892.51,RUB,Amazon,deposit,97.25.145.49
7a6f649d-ce21-4209-bc22-03a407187bc9,client_143,2025-04-30 07:59:19.301014,743650.04,USD,Amazon,withdrawal,242.130.144.36
8e9851ec-5fd9-4cb8-bf2a-f6e35a76a6c7,client_144,2025-04-30 15:19:19.301033,685727.22,USD,Ozon,deposit,123.52.76.251
24695447-0938-4d42-b346-e0888c427122,client_23,2025-04-30 16:28:19.301052,461606.86,RUB,Uber,withdrawal,213.88.115.226
987cd545-1b9a-43ce-abb7-6bd860e7f9dd,client_155,2025-04-30 14:51:19.301070,655092.06,USD,Ozon,deposit,131.101.52.202
3c0d2aa4-2bbd-4eed-96cc-c65ee582c326,client_43,2025-04-30 13:14:19.301089,639199.87,EUR,Ozon,withdrawal,16.115.71.99
4c5dd538-435d-42a2-b579-fee4ae4f5bb4,client_187,2025-04-30 16:05:19.301107,817744.22,USD,Amazon,withdrawal,16.56.4.233
0552c071-950a-4dc7-b968-6ec15581491a,client_142,2025-04-30 13:05:19.301126,133628.9,EUR,Ozon,withdrawal,14.158.27.229
4a3db4f0-ce2f-45e8-8fde-b50799858d27,client_91,2025-04-30 11:09:19.301145,847484.71,RUB,Ozon,deposit,170.118.26.23
1e6789b0-f834-4a43-9d8b-eb0bdcb20a0b,client_194,2025-04-30 05:58:19.301164,432726.31,RUB,Ozon,deposit,123.228.78.230
c08b547d-0f18-4c36-b7bd-f3f999e0ab39,client_197,2025-04-30 10:46:19.301182,403273.33,USD,Uber,deposit,183.108.8.248
5df4901e-ff44-4fd4-a614-ab020b325ec7,client_173,2025-04-30 09:07:19.301201,88322.56,USD,Ozon,deposit,156.142.118.70
237d64bf-1a81-4e8c-83e8-896df2241bac,client_25,2025-04-30 15:00:19.301220,221387.31,USD,Ozon,withdrawal,142.71.216.15
b1f4270f-2d8f-4c40-abc8-9bced3f9ec3a,client_150,2025-04-30 06:44:19.301238,587889.3,RUB,Ozon,withdrawal,91.186.2.188
23813615-e3ef-47c2-9aa8-265ace30e9b2,client_30,2025-04-30 13:48:19.301256,372438.31,EUR,Amazon,deposit,33.199.60.33
0c8e7d85-dc62-47e4-98e4-811440c12d29,client_63,2025-04-30 10:09:19.301275,49903.33,USD,Amazon,withdrawal,140.57.236.2
348cc7c8-25e2-46bb-9cb9-7fe855f389a2,client_2,2025-04-30 05:15:19.301293,484773.09,USD,Uber,withdrawal,24.247.83.202
08a90b3d-6744-4040-936c-e94102163332,client_164,2025-04-30 16:23:19.301310,726871.68,RUB,Ozon,withdrawal,167.181.127.93
c0762f89-e417-4ae4-b2f2-07b46fadbe58,client_86,2025-04-30 12:04:19.301328,559029.73,EUR,Ozon,deposit,216.214.202.38
821384df-931b-4ece-8855-3014407a1ce8,client_56,2025-04-30 13:50:19.301345,56026.17,USD,Amazon,withdrawal,78.58.42.60
ea25c468-28c5-4219-b11f-631dbad53390,client_103,2025-04-30 10:15:19.301363,470653.02,RUB,Amazon,withdrawal,172.165.39.58
ea6ddc84-26dc-435a-946d-15c6143c9fe8,client_165,2025-04-30 13:49:19.301380,306671.37,USD,Ozon,deposit,124.74.129.223
82bac079-9e0f-4179-86ee-8e4acdb0563e,client_28,2025-04-30 16:21:19.301397,417170.01,EUR,Uber,deposit,74.141.77.30
3be6a941-19e3-48b6-8119-c39c64307663,client_182,2025-04-30 09:50:19.301415,685950.88,RUB,Amazon,withdrawal,37.41.121.78
8b89ab89-ce39-4e68-a050-921881e3b311,client_37,2025-04-30 08:42:19.301432,312588.35,RUB,Uber,withdrawal,13.197.44.71
9fc9cbe3-7c82-43df-99c0-d86ee80a2535,client_59,2025-04-30 15:37:19.301450,330384.18,RUB,Uber,deposit,29.110.224.214
699fe2db-6327-452f-8301-a023a2867da0,client_17,2025-04-30 16:17:19.301467,73300.16,USD,Uber,deposit,193.76.127.113
dac28a5e-2b62-4cbc-889f-8fe375f11cee,client_116,2025-04-30 06:56:19.301485,567793.15,EUR,Uber,withdrawal,26.124.54.6
074ba5bd-0a36-4331-9827-69b9915f199d,client_75,2025-04-30 12:46:19.301502,420420.38,RUB,Uber,deposit,122.96.159.62
fd32ef1c-7c7d-4b55-a200-36a17ea95d4d,client_48,2025-04-30 13:49:19.301520,570969.13,EUR,Uber,deposit,183.207.39.216
0eb5bb3f-c002-4b1b-a034-ddce12fd67c2,client_181,2025-04-30 09:43:19.301538,339142.58,RUB,Ozon,withdrawal,14.92.37.193
